label,Specialization,text
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing fatigue, a chronic cough, and breathing problems. I have a high temperature and have been coughing up a lot of thick, mucoid phlegm. Simply said, dealing with everything is exhausting and depleting me."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had this cough that's been lingering for days and difficulty breathing. My fever is sky-high, and I'm feeling so weak and tired. I've also been producing a lot of mucus when I cough, and it's just been so overwhelming to deal with all of these symptoms. I'm getting so frustrated with all of this."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having respiratory problems and a cough for many days. I feel so weak and exhausted, and my fever is through the roof. In addition, I've been coughing up a lot of mucous, and managing all of these symptoms has been really stressful. This whole thing is really getting on my nerves."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had a persistent cough for days, and I also have breathing problems. I'm so weak and exhausted, and my fever is through the roof. It's been very difficult to manage all of these symptoms, and I've also been coughing up a lot of mucus. I'm becoming so angry over everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing respiratory issues and a persistent cough for many days. Not only am I extremely tired and weak, but my fever is through the sky. In addition to having a lot of mucous in my cough, managing all of these symptoms has been really challenging. I'm getting really upset about everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been struggling with difficulty breathing, a constant cough, and fatigue. My fever is extremely high, and I've been coughing up a lot of thick, mucoid sputum. It's been so hard to deal with all of this, and I'm just feeling so drained and worn out"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having trouble breathing, having a persistent cough, and being tired. I have a really high temperature and a lot of thick, mucusy phlegm coming up from my cough. I'm feeling so exhausted and tired from dealing with everything, which has been really difficult."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been having breathing issues, a persistent cough, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a very high fever. I'm just feeling so exhausted and tired from having to cope with all of this."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing fatigue, a chronic cough, and breathing problems. I have a high temperature and have been coughing up a lot of thick, mucoid phlegm. I simply feel like I'm worn out from trying to deal with everything."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been feeling really ill lately. I've had this persistent cough and difficulty breathing, and my fever has been off the charts. I'm also feeling extremely exhausted, and I've been producing a lot of mucus when I cough. It's just been so overwhelming to deal with all of these symptoms"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Recently, I've been feeling pretty sick. My temperature has been over the roof, and I've been having respiratory problems in addition to this chronic cough. In addition, I feel completely worn out, and my coughs have been creating a lot of mucus. Managing all of these symptoms has simply been too much."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Recently, I've been feeling terrible. My fever has been through the roof, and I've had a persistent cough and breathing problems. I've been coughing up a lot of phlegm and am also feeling quite weary. Dealing with all of these symptoms has been quite difficult."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have not been feeling well lately. Along with a chronic cough and respiratory issues, my temperature has skyrocketed. I've been feeling extremely tired and have been coughing up a lot of mucus. Managing each of these symptoms has proven to be fairly challenging."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had a fever, a cough that won't go away, and shortness of breath. In addition, I've been coughing up a lot of thick, mucoid saliva and I feel quite worn out and weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've had dyspnea, a persistent cough, and a fever. I also feel really exhausted and weak, and I've been coughing up a lot of thick, mucoid saliva."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Hey, I've had a dry cough, breathing difficulties, as well as a high fever. a lot of mucous is being produced, and I feel incredibly weak and tired."""
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Hello, I have a high temperature, breathing problems, and a dry cough. I feel really weak and exhausted, and a lot of mucus is being generated."""
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Recently, I have had a number of concerning symptoms, including a dry cough, impaired breathing, a high fever, and a lot of mucus. I also feel very weak and tired."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing some alarming symptoms lately, such as a dry cough, trouble breathing, a high fever, and a lot of mucus. I'm also quite worn out and feeble."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I am currently dealing with a number of health issues, including a dry cough, difficulty breathing, a high fever, and increased mucus production. I am also feeling very weak and tired"
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have a lot of health problems right now, such a dry cough, breathing problems, a high fever, and increased mucus production. In addition, I feel exhausted and quite weak."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"its been a week , i am suffering from continious health issues like dry cough , problems in breathing , weakness throughout the day."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"It has been a week, and I still have persistent health concerns including weakness all day long, breathing difficulties, and a dry cough."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Doctor , from couple of days i am not able to brethe propelry , lying on bed due to high fever , lot of mucus gets out . please suggest me some medicines."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"Doctor , I've been lying in bed with a high fever for a few days, unable to breathe via my nostrils because so much mucus is coming out of me. Kindly recommend some medications to me."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I've been experiencing shortness of breath, a persistent cough, and a high fever. I've also been producing a lot of thick, mucoid sputum, and I'm feeling so drained and exhausted. It's been so hard to deal with all of this."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I have been suffering from a high temperature, chronic cough, and dyspnea. In addition, I've been coughing up a lot of thick, mucusy phlegm, and I feel so worn out and fatigued. The whole thing has been really difficult to handle."
Bronchial Asthma,Pulmonology (Respiratory Diseases),"I'm so weak and exhausted, and my fever is through the roof. It's been very difficult to manage all of these symptoms, and I've also been coughing up a lot of mucus. I'm becoming so angry over everything."
